"","workerid","property","trial_type","rt","trial_num","response","sentence","targetMention"
"1414",67,"doesn't carry Lyme disease","free_production",4025,7,"dog","dog doesn't carry Lyme disease",0
"1415",67,"has a mane","free_production",3740,8,"lion","lion has a mane",1
"1416",67,"is white","free_production",4424,9,"shark","shark is white",1
"1417",67,"is male","free_production",3187,10,"dog","dog is male",0
"1418",67,"doesn't have beautiful feathers","free_production",4195,11,"dog","dog doesn't have beautiful feathers",0
"1419",67,"doesn't eat people","free_production",2567,12,"dog","dog doesn't eat people",0
"1420",67,"is juvenile","free_production",5664,13,"dog","dog is juvenile",0
"1421",67,"is female","free_production",2486,14,"dog","dog is female",0
"1422",67,"is red","free_production",4990,15,"cardinal","cardinal is red",1
"1423",67,"has spots","free_production",7835,16,"cheetah","cheetah has spots",0
"1424",67,"has beautiful feathers","free_production",3849,17,"bird","bird has beautiful feathers",0
"1425",67,"is full-grown","free_production",4720,18,"dog","dog is full-grown",0
"1426",67,"has a pouch","free_production",4193,19,"kangaroo","kangaroo has a pouch",1
"1427",67,"doesn't attack swimmers","free_production",2818,20,"dog","dog doesn't attack swimmers",0
"1428",67,"lays eggs","free_production",3690,21,"bird","bird lays eggs",0
"1429",68,"has wings","free_production",7281,1,"bird","bird has wings",0
"1430",68,"has a mane","free_production",5215,2,"horse","horse has a mane",0
"1431",68,"is full-grown","free_production",5806,3,"elephant","elephant is full-grown",0
"1432",68,"attacks swimmers","free_production",7278,4,"shark","shark attacks swimmers",1
"1433",68,"is female","free_production",4255,5,"doe","doe is female",0
"1434",68,"is juvenile","free_production",4595,6,"fawn","fawn is juvenile",0
"1435",68,"doesn't carry malaria","free_production",16334,7,"malemosquito","malemosquito doesn't carry malaria",0
"1436",68,"carries Lyme disease","free_production",4414,8,"tick","tick carries Lyme disease",1
"1437",68,"is male","free_production",8949,9,"bull","bull is male",0
"1438",68,"lays eggs","free_production",3522,10,"hen","hen lays eggs",0
"1439",68,"is red","free_production",3718,11,"fox","fox is red",0
"1440",68,"doesn't have beautiful feathers","free_production",8707,12,"penguin","penguin doesn't have beautiful feathers",0
"1441",68,"has a pouch","free_production",5262,13,"kangaroo","kangaroo has a pouch",1
"1442",68,"doesn't eat people","free_production",7674,14,"cat","cat doesn't eat people",0
"1443",68,"has beautiful feathers","free_production",4685,15,"peacock","peacock has beautiful feathers",1
"1444",68,"carries malaria","free_production",5077,16,"mosquito","mosquito carries malaria",1
"1445",68,"eats people","free_production",5049,17,"lion","lion eats people",0
"1446",68,"doesn't carry Lyme disease","free_production",7318,18,"mouse","mouse doesn't carry Lyme disease",0
"1447",68,"is white","free_production",5922,19,"polarbear","polarbear is white",0
"1448",68,"has spots","free_production",5259,20,"leopard","leopard has spots",1
"1449",68,"doesn't attack swimmers","free_production",4915,21,"fish","fish doesn't attack swimmers",0
"1450",69,"is juvenile","free_production",5278,1,"small","small is juvenile",0
"1451",69,"has wings","free_production",7010,2,"flie","flie has wings",0
"1452",69,"carries malaria","free_production",4941,3,"mosquito","mosquito carries malaria",1
"1453",69,"eats people","free_production",5986,4,"bear","bear eats people",0
"1454",69,"has a pouch","free_production",4353,5,"kangaroo","kangaroo has a pouch",1
"1455",69,"doesn't have beautiful feathers","free_production",5156,6,"pidgeon","pidgeon doesn't have beautiful feathers",0
"1456",69,"doesn't attack swimmers","free_production",5345,7,"goldfish","goldfish doesn't attack swimmers",0
"1457",69,"has a mane","free_production",3179,8,"horse","horse has a mane",0
"1458",69,"is white","free_production",4885,9,"unicorn","unicorn is white",0
"1459",69,"lays eggs","free_production",3569,10,"bird","bird lays eggs",0
"1460",69,"doesn't carry Lyme disease","free_production",9642,11,"fly","fly doesn't carry Lyme disease",0
"1461",69,"has spots","free_production",4816,12,"leopard","leopard has spots",1
"1462",69,"doesn't carry malaria","free_production",6598,13,"bear","bear doesn't carry malaria",0
"1463",69,"is full-grown","free_production",3768,14,"big","big is full-grown",0
"1464",69,"doesn't eat people","free_production",5365,15,"horse","horse doesn't eat people",0
"1465",69,"is red","free_production",4276,16,"tiger","tiger is red",0
"1466",69,"carries Lyme disease","free_production",3368,17,"tick","tick carries Lyme disease",1
"1467",69,"attacks swimmers","free_production",3584,18,"shark","shark attacks swimmers",1
"1468",69,"is female","free_production",3950,19,"chicken","chicken is female",0
"1469",69,"has beautiful feathers","free_production",4819,20,"peacock","peacock has beautiful feathers",1
"1470",69,"is male","free_production",4268,21,"dog","dog is male",0
"1471",70,"doesn't eat people","free_production",10966,1,"cockroach","cockroach doesn't eat people",0
"1472",70,"has a pouch","free_production",16988,2,"kangaroo","kangaroo has a pouch",1
"1473",70,"is female","free_production",7968,3,"dog","dog is female",0
"1474",70,"lays eggs","free_production",2649,4,"spider","spider lays eggs",0
"1475",70,"has a mane","free_production",3158,5,"horse","horse has a mane",0
"1476",70,"is male","free_production",3613,6,"cat","cat is male",0
"1477",70,"is full-grown","free_production",7005,7,"fly","fly is full-grown",0
"1478",70,"eats people","free_production",3729,8,"snake","snake eats people",0
"1479",70,"carries malaria","free_production",2795,9,"flea","flea carries malaria",0
"1480",70,"is juvenile","free_production",12788,10,"duck","duck is juvenile",0
"1481",70,"is red","free_production",2963,11,"ladybug","ladybug is red",0
"1482",70,"doesn't attack swimmers","free_production",4717,12,"fish","fish doesn't attack swimmers",0
"1483",70,"doesn't carry malaria","free_production",7826,13,"hippopotamu","hippopotamu doesn't carry malaria",0
"1484",70,"has spots","free_production",3258,14,"cheetah","cheetah has spots",0
"1485",70,"doesn't have beautiful feathers","free_production",8985,15,"crow","crow doesn't have beautiful feathers",0
"1486",70,"has beautiful feathers","free_production",4341,16,"swan","swan has beautiful feathers",0
"1487",70,"has wings","free_production",6901,17,"pigeon","pigeon has wings",0
"1488",70,"doesn't carry Lyme disease","free_production",20602,18,"monkey","monkey doesn't carry Lyme disease",0
"1489",70,"attacks swimmers","free_production",2987,19,"shark","shark attacks swimmers",1
"1490",70,"carries Lyme disease","free_production",4519,20,"tick","tick carries Lyme disease",1
"1491",70,"is white","free_production",4258,21,"zebra","zebra is white",0
"1492",71,"is juvenile","free_production",4426,1,"cub","cub is juvenile",0
"1493",71,"eats people","free_production",5574,2,"bear","bear eats people",0
"1494",71,"has a pouch","free_production",5458,3,"kangaroo","kangaroo has a pouch",1
"1495",71,"doesn't attack swimmers","free_production",5689,4,"dolphin","dolphin doesn't attack swimmers",0
"1496",71,"is white","free_production",5177,5,"polarbear","polarbear is white",0
"1497",71,"is red","free_production",10025,6,"cloverbeetle","cloverbeetle is red",0
"1498",71,"doesn't eat people","free_production",6926,7,"rabbit","rabbit doesn't eat people",0
"1499",71,"attacks swimmers","free_production",3764,8,"shark","shark attacks swimmers",1
"1500",71,"lays eggs","free_production",3773,9,"chicken","chicken lays eggs",0
"1501",71,"has a mane","free_production",6872,10,"horse","horse has a mane",0
"1502",71,"is female","free_production",6970,11,"doe","doe is female",0
"1503",71,"doesn't have beautiful feathers","free_production",6032,12,"dog","dog doesn't have beautiful feathers",0
"1504",71,"doesn't carry malaria","free_production",7530,13,"bee","bee doesn't carry malaria",0
"1505",71,"doesn't carry Lyme disease","free_production",13899,14,"dragonfly","dragonfly doesn't carry Lyme disease",0
"1506",71,"has spots","free_production",3128,15,"dog","dog has spots",0
"1507",71,"has beautiful feathers","free_production",4376,16,"peacock","peacock has beautiful feathers",1
"1508",71,"carries Lyme disease","free_production",3288,17,"tick","tick carries Lyme disease",1
"1509",71,"is male","free_production",4221,18,"bull","bull is male",0
"1510",71,"is full-grown","free_production",21120,19,"fly","fly is full-grown",0
"1511",71,"carries malaria","free_production",6730,20,"mosquito","mosquito carries malaria",1
"1512",71,"has wings","free_production",4061,21,"bee","bee has wings",0
"1513",72,"lays eggs","free_production",8391,1,"chicken","chicken lays eggs",0
"1514",72,"doesn't carry malaria","free_production",8692,2,"rabbit","rabbit doesn't carry malaria",0
"1515",72,"carries Lyme disease","free_production",4856,3,"tick","tick carries Lyme disease",1
"1516",72,"has a pouch","free_production",5004,4,"kangaroo","kangaroo has a pouch",1
"1517",72,"has spots","free_production",4568,5,"leopard","leopard has spots",1
"1518",72,"is white","free_production",6760,6,"polarbear","polarbear is white",0
"1519",72,"attacks swimmers","free_production",4071,7,"shark","shark attacks swimmers",1
"1520",72,"doesn't attack swimmers","free_production",5176,8,"dolphin","dolphin doesn't attack swimmers",0
"1521",72,"is red","free_production",5317,9,"ladybug","ladybug is red",0
"1522",72,"doesn't have beautiful feathers","free_production",5256,10,"seagull","seagull doesn't have beautiful feathers",0
"1523",72,"carries malaria","free_production",4851,11,"mosquito","mosquito carries malaria",1
"1524",72,"doesn't eat people","free_production",12653,12,"pigeon","pigeon doesn't eat people",0
"1525",72,"has a mane","free_production",4408,13,"lion","lion has a mane",1
"1526",72,"is female","free_production",5388,14,"doe","doe is female",0
"1527",72,"doesn't carry Lyme disease","free_production",4263,15,"hen","hen doesn't carry Lyme disease",0
"1528",72,"is full-grown","free_production",5636,16,"elk","elk is full-grown",0
"1529",72,"has beautiful feathers","free_production",5096,17,"peacock","peacock has beautiful feathers",1
"1530",72,"eats people","free_production",5204,18,"tiger","tiger eats people",1
"1531",72,"is male","free_production",5828,19,"buck","buck is male",0
"1532",72,"is juvenile","free_production",6646,20,"cat","cat is juvenile",0
"1533",72,"has wings","free_production",4532,21,"bird","bird has wings",0
"1534",73,"has wings","free_production",8344,1,"bird","bird has wings",0
"1535",73,"lays eggs","free_production",7338,2,"chicken","chicken lays eggs",0
"1536",73,"has spots","free_production",12125,3,"leopard","leopard has spots",1
"1537",73,"doesn't have beautiful feathers","free_production",24137,4,"chicken","chicken doesn't have beautiful feathers",0
"1538",73,"has beautiful feathers","free_production",6450,5,"peacock","peacock has beautiful feathers",1
"1539",73,"attacks swimmers","free_production",8466,6,"shark","shark attacks swimmers",1
"1540",73,"is juvenile","free_production",7783,7,"kitten","kitten is juvenile",0
"1541",73,"doesn't attack swimmers","free_production",13278,8,"salmon","salmon doesn't attack swimmers",0
"1542",73,"is male","free_production",8311,9,"dog","dog is male",0
"1543",73,"is full-grown","free_production",14965,10,"dog","dog is full-grown",0
"1544",73,"doesn't carry malaria","free_production",8650,11,"grasshopper","grasshopper doesn't carry malaria",0
"1545",73,"is white","free_production",6018,12,"polarbear","polarbear is white",0
"1546",73,"carries malaria","free_production",4933,13,"mosquito","mosquito carries malaria",1
"1547",73,"is female","free_production",5152,14,"dog","dog is female",0
"1548",73,"eats people","free_production",16992,15,"cougar","cougar eats people",0
"1549",73,"carries Lyme disease","free_production",4151,16,"tick","tick carries Lyme disease",1
"1550",73,"doesn't eat people","free_production",3754,17,"dog","dog doesn't eat people",0
"1551",73,"is red","free_production",22627,18,"ladybug","ladybug is red",0
"1552",73,"doesn't carry Lyme disease","free_production",8536,19,"cat","cat doesn't carry Lyme disease",0
"1553",73,"has a pouch","free_production",4612,20,"kangaroo","kangaroo has a pouch",1
"1554",73,"has a mane","free_production",3492,21,"horse","horse has a mane",0
"1555",74,"attacks swimmers","free_production",5471,1,"shark","shark attacks swimmers",1
"1556",74,"doesn't carry Lyme disease","free_production",6713,2,"beetle","beetle doesn't carry Lyme disease",0
"1557",74,"eats people","free_production",6674,3,"lion","lion eats people",0
"1558",74,"has a mane","free_production",2282,4,"lion","lion has a mane",1
"1559",74,"has a pouch","free_production",3149,5,"kangaroo","kangaroo has a pouch",1
"1560",74,"is male","free_production",8275,6,"ant","ant is male",0
"1561",74,"is female","free_production",5245,7,"liones","liones is female",0
"1562",74,"doesn't attack swimmers","free_production",5155,8,"fish","fish doesn't attack swimmers",0
"1563",74,"carries malaria","free_production",83960,9,"mosquito","mosquito carries malaria",1
"1564",74,"has wings","free_production",3999,10,"bird","bird has wings",0
"1565",74,"has spots","free_production",7160,11,"ladybug","ladybug has spots",0
"1566",74,"doesn't carry malaria","free_production",4739,12,"bird","bird doesn't carry malaria",0
"1567",74,"carries Lyme disease","free_production",3110,13,"tick","tick carries Lyme disease",1
"1568",74,"is full-grown","free_production",7409,14,"cat","cat is full-grown",0
"1569",74,"doesn't eat people","free_production",3710,15,"cat","cat doesn't eat people",0
